,flight_number,departure_station_code,arrival_station_code,scheduled_departure_dtl,entree_product_id,entree_description,entree_code,planned_entree_count,consumed_entree_count
34678,207,BOX,IAX,2022-09-11,57548,Chicken breast stuffed with mozzarella and sun-dried tomatoes,C,4,3
34679,1582,DEX,IAX,2022-09-11,60987,Impossible Meatball Bowl,V,11,0
34680,289,AUX,ORX,2022-09-12,61529,Zatar chicken,C,7,7
34681,509,BOX,IAX,2022-09-13,57533,Mango-ginger French toast,FT,4,3
34682,1682,SFX,CMX,2022-09-13,60983,Zatar chicken,C,7,7
34683,1600,IAX,LAX,2022-09-14,60549,Vegetarian chili and polenta cake,V,1,0
34684,2626,DFX,ORX,2022-09-20,61529,Zatar chicken,C,7,7
34685,2154,DEX,SNX,2022-09-23,60549,Vegetarian chili and polenta cake,V,1,0
34686,1889,ORX,LAX,2022-09-28,58981,Scrambled eggs,O,20,0
34687,1418,DEX,RDX,2022-09-29,61360,Brioche cheeseburger,B,1,1
34688,381,ORX,PDX,2022-09-29,60983,Zatar chicken,C,8,8
34689,2074,DEX,EWX,2022-09-30,60549,Vegetarian chili and polenta cake,V,4,2
34690,2441,ORX,AUX,2022-09-11,61530,Impossible Meatball Bowl,V,4,3
34691,1856,IAX,FLX,2022-09-12,60983,Zatar chicken,C,12,0
34692,1634,IAX,ORX,2022-09-14,60549,Vegetarian chili and polenta cake,V,2,0
34693,2014,SFX,ORX,2022-09-15,58981,Scrambled eggs,O,14,0
34694,1170,ORX,COX,2022-09-20,58981,Scrambled eggs,O,8,8
34695,1567,IAX,MEX,2022-09-21,61530,Impossible Meatball Bowl,V,4,4
34696,1631,SEX,DEX,2022-09-23,60987,Impossible Meatball Bowl,V,8,0
34697,2035,IAX,SFX,2022-09-25,60549,Vegetarian chili and polenta cake,V,1,0
34698,1861,EWX,DFX,2022-09-16,58766,Gingerbread French Toast,FT,1,0
34699,1508,DEX,SAX,2022-09-20,60549,Vegetarian chili and polenta cake,V,1,0
34700,1445,IAX,DCX,2022-09-11,60983,Zatar chicken,C,10,9
34701,735,ORX,SNX,2022-09-22,61360,Brioche cheeseburger,B,2,0
34702,2189,DEX,FLX,2022-09-23,60987,Impossible Meatball Bowl,V,4,3
34703,381,ORX,PDX,2022-09-23,61360,Brioche cheeseburger,B,4,0
34704,1230,EWX,MIX,2022-09-02,60987,Impossible Meatball Bowl,V,6,3
34705,594,DEX,IAX,2022-09-03,60987,Impossible Meatball Bowl,V,7,0
34706,1991,EWX,PDX,2022-09-06,58766,Gingerbread French Toast,FT,1,0
34707,2611,IAX,IAX,2022-09-06,61529,Zatar chicken,C,6,7
34708,2642,SAX,EWX,2022-09-07,60987,Impossible Meatball Bowl,V,8,0
34709,706,DCX,IAX,2022-09-10,60983,Zatar chicken,C,7,5
34710,2246,ORX,SAX,2022-09-12,61530,Impossible Meatball Bowl,V,5,2
34711,615,IAX,SMX,2022-09-17,60983,Zatar chicken,C,9,0
34712,795,EWX,SAX,2022-09-23,58981,Scrambled eggs,O,7,0
34713,2354,IAX,POX,2022-09-23,60983,Zatar chicken,C,9,9
34714,1834,BNX,DEX,2022-09-27,61529,Zatar chicken,C,7,5
34715,1658,EWX,SNX,2022-09-28,58981,Scrambled eggs,O,7,1
34716,774,CLX,DEX,2022-09-30,60987,Impossible Meatball Bowl,V,6,6
34717,1087,BOX,IAX,2022-09-18,60987,Impossible Meatball Bowl,V,8,0
34718,1866,LAX,ORX,2022-09-18,58019,Belgium waffle,WF,9,0
34719,1410,EWX,JAX,2022-09-26,61529,Zatar chicken,C,12,0
34720,1730,DEX,EWX,2022-09-26,60983,Zatar chicken,C,10,10
34721,1023,DEX,PIX,2022-09-12,60987,Impossible Meatball Bowl,V,9,9
34722,401,AUX,IAX,2022-09-14,61529,Zatar chicken,C,7,6
34723,2174,ORX,MCX,2022-09-18,60983,Zatar chicken,C,10,0
34724,1137,DEX,MKX,2022-09-19,60987,Impossible Meatball Bowl,V,5,2
34725,796,DEX,LAX,2022-09-21,60983,Zatar chicken,C,9,8
34726,1439,EWX,DEX,2022-09-23,58563,Tomato and kale baked egg,E,2,2
34727,1212,DEX,PIX,2022-09-25,61360,Brioche cheeseburger,B,4,0
34728,1012,DEX,ORX,2022-09-22,60987,Impossible Meatball Bowl,V,7,0
34729,407,DEX,LGX,2022-09-23,60983,Zatar chicken,C,8,7
34730,1417,IAX,LAX,2022-09-25,61360,Brioche cheeseburger,B,1,1
34731,2181,DEX,SFX,2022-09-27,58981,Scrambled eggs,O,20,0
34732,2615,LAX,EWX,2022-09-29,53014,Thai chicken,C,31,0
34733,1494,IAX,DEX,2022-09-27,60983,Zatar chicken,C,10,9
34734,2039,EWX,LAX,2022-09-29,61475,Grilled chicken,C,11,0
34735,1962,LAX,IAX,2022-09-30,60987,Impossible Meatball Bowl,V,8,6
34736,470,IAX,ORX,2022-09-20,61524,Scrambled eggs,O,6,0
34737,2032,IAX,RNX,2022-09-23,61360,Brioche cheeseburger,B,1,0
34738,465,DEX,BUX,2022-09-23,61530,Impossible Meatball Bowl,V,3,3
34739,514,DEX,PHX,2022-09-30,58272,Horchata steel cut oatmeal,OM,1,0
34740,1760,IAX,SEX,2022-09-30,61360,Brioche cheeseburger,B,2,2
34741,1256,GEX,DEX,2022-09-23,61530,Impossible Meatball Bowl,V,5,2
34742,557,DEX,MFX,2022-09-23,61360,Brioche cheeseburger,B,1,0
34743,2627,SFX,IAX,2022-09-03,61360,Brioche cheeseburger,B,1,0
34744,1753,EWX,RSX,2022-09-01,60983,Zatar chicken,C,5,3
34745,1842,SFX,IAX,2022-09-11,60549,Vegetarian chili and polenta cake,V,2,0
34746,1734,IAX,BZX,2022-09-24,58766,Gingerbread French Toast,FT,2,0
34747,793,LAX,EWX,2022-09-20,56490,Kosher Meal,KS,1,0
34748,605,DEX,SYX,2022-09-06,58563,Tomato and kale baked egg,E,1,1
34749,2155,ORX,SAX,2022-09-21,60983,Zatar chicken,C,9,0
34750,208,IAX,BOX,2022-09-16,52133,Gluten-free Meal,GF,1,1
34751,2242,EWX,SAX,2022-09-04,58272,Horchata steel cut oatmeal,OM,1,0
34752,2431,ORX,AUX,2022-09-28,58019,Belgium waffle,WF,16,10
34753,1119,CUX,SFX,2022-09-24,53164,Vegetarian entree,VG,1,0
34754,2474,LAX,EWX,2022-09-29,15594,Vegetarian entree,VG,3,3
34755,2281,LAX,BOX,2022-09-13,58766,Gingerbread French Toast,FT,1,1
34756,1790,TPX,LAX,2022-09-19,61530,Impossible Meatball Bowl,V,5,0
34757,2627,SFX,IAX,2022-09-28,53164,Vegetarian entree,VG,1,1
34758,764,DEX,ORX,2022-09-19,58981,Scrambled eggs,O,16,0
34759,1988,LAX,EWX,2022-09-30,60987,Impossible Meatball Bowl,V,7,0
34760,210,IAX,BOX,2022-09-27,58729,Seared salmon,F,3,3
34761,375,EWX,PBX,2022-09-01,58764,Mediterranean Falafel Bowl,FB,1,1
34762,2288,ORX,SMX,2022-09-04,58766,Gingerbread French Toast,FT,2,1
34763,1817,DEX,CLX,2022-09-06,58764,Mediterranean Falafel Bowl,V,4,0
34764,1538,ORX,DEX,2022-09-10,60987,Impossible Meatball Bowl,V,5,5
34765,1076,DEX,LAX,2022-09-11,61530,Impossible Meatball Bowl,V,4,2
34766,341,ATX,DEX,2022-09-12,58981,Scrambled eggs,O,16,0
34767,1759,DEX,KOX,2022-09-12,58676,Butternut squash schnitzel,V,5,4
34768,1655,INX,IAX,2022-09-13,61524,Scrambled eggs,O,5,0
34769,1571,SEX,LAX,2022-09-15,58019,Belgium waffle,WF,10,5
34770,1508,DEX,SAX,2022-09-17,60987,Impossible Meatball Bowl,V,7,5
34771,2051,SFX,DEX,2022-09-19,61360,Brioche cheeseburger,B,2,1
34772,1222,HNX,LAX,2022-09-22,58049,Cinnamon French toast,FT,8,5
34773,2390,ORX,RSX,2022-09-24,60983,Zatar chicken,C,7,0
34774,1972,EWX,JAX,2022-09-24,60987,Impossible Meatball Bowl,V,2,3
34775,2241,SFX,MCX,2022-09-02,58019,Belgium waffle,WF,7,4
34776,1740,DEX,SAX,2022-09-02,60987,Impossible Meatball Bowl,V,6,3
34777,2223,MCX,LAX,2022-09-05,60983,Zatar chicken,C,20,18
34778,506,SFX,IAX,2022-09-06,60983,Zatar chicken,C,12,0
34779,1518,EWX,FLX,2022-09-07,58019,Belgium waffle,WF,6,5
34780,2252,EWX,MEX,2022-09-08,60983,Zatar chicken,C,5,0
34781,1908,GUX,IAX,2022-09-01,58110,Vegetarian entree,V,4,0
34782,1419,DEX,MIX,2022-09-02,58019,Belgium waffle,WF,12,8
34783,1196,IAX,IAX,2022-09-03,61360,Brioche cheeseburger,B,2,0
34784,1199,ORX,CUX,2022-09-05,58981,Scrambled eggs,O,10,5
34785,2672,IAX,SAX,2022-09-06,58563,Tomato and kale baked egg,E,2,0
34786,1634,IAX,ORX,2022-09-08,60987,Impossible Meatball Bowl,V,5,5
34787,2279,ORX,SEX,2022-09-11,60987,Impossible Meatball Bowl,V,4,7
34788,1887,EWX,SNX,2022-09-04,60987,Impossible Meatball Bowl,V,4,0
34789,327,IAX,SEX,2022-09-05,61360,Brioche cheeseburger,B,1,0
34790,1134,CUX,IAX,2022-09-05,58109,Chicken breast entree,C,24,22
34791,1636,LAX,IAX,2022-09-05,60987,Impossible Meatball Bowl,V,12,5
34792,2277,IAX,LAX,2022-09-06,60983,Zatar chicken,C,24,0
34793,2653,SFX,BOX,2022-09-07,60987,Impossible Meatball Bowl,V,5,3
34794,1998,IAX,SFX,2022-09-07,60987,Impossible Meatball Bowl,V,8,0
34795,590,DEX,EUX,2022-09-11,61360,Brioche cheeseburger,B,10,0
34796,563,DEX,SNX,2022-09-01,60983,Zatar chicken,C,8,0
34797,1223,EWX,SJX,2022-09-02,60987,Impossible Meatball Bowl,V,5,5
34798,1920,IAX,CZX,2022-09-01,60987,Impossible Meatball Bowl,V,6,2
34799,1868,CZX,IAX,2022-09-01,60983,Zatar chicken,C,20,6
34800,2685,ORX,DEX,2022-09-04,60987,Impossible Meatball Bowl,V,6,1
34801,2669,IAX,DCX,2022-09-05,58981,Scrambled eggs,O,18,8
34802,653,BWX,IAX,2022-09-06,60987,Impossible Meatball Bowl,V,12,5
34803,1890,SFX,INX,2022-09-08,60987,Impossible Meatball Bowl,V,4,0
34804,2305,PDX,IAX,2022-09-08,58981,Scrambled eggs,O,20,20
34805,2097,EWX,MCX,2022-09-09,58272,Horchata steel cut oatmeal,OM,1,0
34806,493,EWX,IAX,2022-09-10,58019,Belgium waffle,WF,10,6
34807,795,EWX,SAX,2022-09-14,58272,Horchata steel cut oatmeal,OM,2,0
34808,2446,ORX,PHX,2022-09-18,58981,Scrambled eggs,O,6,0
34809,1736,LAX,EWX,2022-09-21,60987,Impossible Meatball Bowl,V,6,5
34810,2493,SEX,IAX,2022-09-22,56490,Kosher Meal,KS,1,0
34811,395,DEX,IAX,2022-09-01,58272,Horchata steel cut oatmeal,OM,1,0
34812,2301,RNX,ORX,2022-09-01,60987,Impossible Meatball Bowl,V,5,1
34813,1996,MIX,IAX,2022-09-04,58019,Belgium waffle,WF,10,0
34814,2004,SAX,EWX,2022-09-04,58574,Belgium waffle,WF,6,4
34815,2170,ORX,SFX,2022-09-05,60549,Vegetarian chili and polenta cake,V,1,1
34816,1582,DEX,IAX,2022-09-05,61360,Brioche cheeseburger,B,1,0
34817,1035,IAX,PTX,2022-09-01,60983,Zatar chicken,C,22,24
34818,2621,ORX,SNX,2022-09-04,58019,Belgium waffle,WF,14,4
34819,2128,DEX,ATX,2022-09-06,60987,Impossible Meatball Bowl,V,7,0
34820,1988,LAX,EWX,2022-09-07,60983,Zatar chicken,C,11,11
34821,1021,IAX,CUX,2022-09-07,60987,Impossible Meatball Bowl,V,14,1
34822,2390,ORX,RSX,2022-09-11,60987,Impossible Meatball Bowl,V,6,5
34823,2634,IAX,PDX,2022-09-26,58563,Tomato and kale baked egg,E,2,0
34824,1788,SFX,DEX,2022-09-29,58019,Belgium waffle,WF,14,0
34825,774,CLX,DEX,2022-09-11,60987,Impossible Meatball Bowl,V,6,5
34826,799,SJX,LAX,2022-09-11,58110,Vegetarian entree,V,6,3
34827,389,LAX,SEX,2022-09-15,60987,Impossible Meatball Bowl,V,6,4
34828,2085,ORX,SFX,2022-09-16,60549,Vegetarian chili and polenta cake,V,2,1
34829,653,BWX,IAX,2022-09-18,60983,Zatar chicken,C,24,20
34830,1960,ANX,DEX,2022-09-20,60983,Zatar chicken,C,10,0
34831,2122,IAX,SNX,2022-09-22,60987,Impossible Meatball Bowl,V,5,0
34832,376,FAX,DEX,2022-09-22,61530,Impossible Meatball Bowl,V,5,0
34833,1112,SFX,LIX,2022-09-23,57484,Tomato and kale baked egg,E,5,5
34834,2004,SAX,EWX,2022-09-28,58981,Scrambled eggs,O,6,4
34835,1759,DEX,KOX,2022-09-29,58490,Teriyaki chicken,B,20,20
34836,668,IAX,LAX,2022-09-30,58019,Belgium waffle,WF,16,5
34837,2666,ORX,IAX,2022-09-07,61529,Zatar chicken,C,6,3
34838,2054,IAX,DEX,2022-09-09,58019,Belgium waffle,WF,5,2
34839,2156,IAX,SFX,2022-09-11,60987,Impossible Meatball Bowl,V,10,0
34840,1614,IAX,EWX,2022-09-12,58981,Scrambled eggs,O,16,16
34841,1245,EWX,DEX,2022-09-14,58019,Belgium waffle,WF,14,5
34842,1750,SFX,OGX,2022-09-17,54759,Seared beef short rib,B,6,0
34843,592,SEX,EWX,2022-09-19,60983,Zatar chicken,C,22,22
34844,1153,DEX,MSX,2022-09-20,58272,Horchata steel cut oatmeal,OM,1,0
34845,214,IAX,SNX,2022-09-22,61360,Brioche cheeseburger,B,1,0
34846,487,CLX,DEX,2022-09-28,60987,Impossible Meatball Bowl,V,16,10
34847,6060,DSX,IAX,2022-09-13,57994,Classic selection cheese tray,O,12,8
34848,2654,IAX,ORX,2022-09-13,61524,Scrambled eggs,O,7,4
34849,691,DEX,SEX,2022-09-18,60987,Impossible Meatball Bowl,V,7,0
34850,1487,EWX,DEX,2022-09-19,60983,Zatar chicken,C,12,0
34851,303,DEX,SEX,2022-09-19,60983,Zatar chicken,C,9,0
34852,1991,EWX,PDX,2022-09-19,58272,Horchata steel cut oatmeal,OM,1,0
34853,2170,ORX,SFX,2022-09-21,60987,Impossible Meatball Bowl,V,34,0
34854,383,PIX,IAX,2022-09-24,61530,Impossible Meatball Bowl,V,5,0
34855,1955,SFX,DCX,2022-09-25,58981,Scrambled eggs,O,14,14
34856,2623,LAX,ORX,2022-09-27,61360,Brioche cheeseburger,B,2,1
34857,2170,ORX,SFX,2022-09-28,60983,Zatar chicken,C,58,19
34858,2631,SFX,PHX,2022-09-28,60983,Zatar chicken,C,20,16
34859,1675,ORX,AUX,2022-09-03,58272,Horchata steel cut oatmeal,OM,1,0
34860,781,IAX,LAX,2022-09-12,61360,Brioche cheeseburger,B,1,0
34861,548,IAX,SFX,2022-09-15,58019,Belgium waffle,WF,7,0
34862,2044,IAX,RTX,2022-09-15,58766,Gingerbread French Toast,FT,2,0
34863,1608,INX,DEX,2022-09-18,58981,Scrambled eggs,O,10,10
34864,1518,EWX,FLX,2022-09-22,58563,Tomato and kale baked egg,E,4,0
34865,1575,NAX,IAX,2022-09-24,61530,Impossible Meatball Bowl,V,5,0
34866,1973,ORX,SFX,2022-09-26,60983,Zatar chicken,C,22,16
34867,1800,MIX,EWX,2022-09-29,58981,Scrambled eggs,O,16,8
34868,1188,BOX,SFX,2022-09-09,60983,Zatar chicken,C,22,23
34869,483,BOX,ORX,2022-09-15,58981,Scrambled eggs,O,20,20
34870,2003,SFX,IAX,2022-09-22,60549,Vegetarian chili and polenta cake,V,2,2
34871,632,IAX,BWX,2022-09-25,58766,Gingerbread French Toast,FT,1,1
34872,1094,DEX,LAX,2022-09-27,58563,Tomato and kale baked egg,E,3,0
34873,2307,ORX,BOX,2022-09-13,60549,Vegetarian chili and polenta cake,V,2,0
34874,1042,SAX,ORX,2022-09-15,60987,Impossible Meatball Bowl,V,6,6
34875,423,DEX,BOX,2022-09-25,60987,Impossible Meatball Bowl,V,5,0
34876,1708,SFX,IAX,2022-09-26,60983,Zatar chicken,C,29,0
34877,1191,GDX,IAX,2022-09-28,58105,Protein egg entree,O,6,0
34878,2308,DEX,LIX,2022-09-30,57751,Grilled chicken,C,6,6
34879,1730,DEX,EWX,2022-09-30,58272,Horchata steel cut oatmeal,OM,2,0
34880,382,IAX,AUX,2022-09-30,58574,Belgium waffle,WF,3,0
34881,2044,IAX,RTX,2022-09-01,58019,Belgium waffle,WF,7,0
34882,648,BOX,DEX,2022-09-04,58574,Belgium waffle,WF,6,0
34883,670,EWX,AUX,2022-09-08,58574,Belgium waffle,WF,5,0
34884,1486,DEX,YVX,2022-09-08,61360,Brioche cheeseburger,B,4,4
34885,2351,SAX,ORX,2022-09-10,58019,Belgium waffle,WF,16,16
34886,632,IAX,BWX,2022-09-12,58981,Scrambled eggs,O,33,8
34887,197,GUX,NRX,2022-09-01,40980,Grilled chicken breast,C,6,0
34888,1007,LAX,EWX,2022-09-03,60987,Impossible Meatball Bowl,V,6,0
34889,444,ANX,EWX,2022-09-03,60987,Impossible Meatball Bowl,V,8,0
34890,517,LAX,JFX,2022-09-08,50950,Butternut squash ravioli,P,5,3
34891,1822,ORX,DEX,2022-09-09,60983,Zatar chicken,C,17,11
34892,1154,EWX,LAX,2022-09-09,61360,Brioche cheeseburger,B,3,3
34893,1928,SFX,ORX,2022-09-10,58981,Scrambled eggs,O,8,8
34894,1817,DEX,CLX,2022-09-11,60983,Zatar chicken,C,10,0
34895,1589,FLX,ORX,2022-09-13,60987,Impossible Meatball Bowl,V,24,15
34896,1461,MSX,IAX,2022-09-03,58019,Belgium waffle,WF,10,0
34897,2130,SAX,IAX,2022-09-08,60987,Impossible Meatball Bowl,V,6,0
34898,2631,SFX,PHX,2022-09-11,60983,Zatar chicken,C,18,0
34899,1259,DEX,ONX,2022-09-15,60987,Impossible Meatball Bowl,V,14,8
34900,1242,LAX,DEX,2022-09-17,61360,Brioche cheeseburger,B,1,0
34901,678,ORX,BOX,2022-09-28,61360,Brioche cheeseburger,B,8,4
34902,393,SFX,DEX,2022-09-30,60987,Impossible Meatball Bowl,V,16,0
34903,1894,IAX,SFX,2022-09-01,60987,Impossible Meatball Bowl,V,7,0
34904,1993,PHX,EWX,2022-09-04,58574,Belgium waffle,WF,6,2
34905,760,EWX,PHX,2022-09-05,60983,Zatar chicken,C,24,12
34906,2293,EWX,DEX,2022-09-15,58981,Scrambled eggs,O,24,0
34907,1754,MCX,EWX,2022-09-15,60987,Impossible Meatball Bowl,V,5,4
34908,2154,DEX,SNX,2022-09-16,61360,Brioche cheeseburger,B,5,0
34909,1020,CUX,IAX,2022-09-17,58110,Vegetarian entree,V,8,5
34910,341,ATX,DEX,2022-09-23,58019,Belgium waffle,WF,8,0
34911,2401,BOX,SFX,2022-09-24,60987,Impossible Meatball Bowl,V,6,4
34912,1828,IAX,LAX,2022-09-24,61360,Brioche cheeseburger,B,4,0
34913,708,IAX,SJX,2022-09-30,61530,Impossible Meatball Bowl,V,4,2
34914,1828,MCX,EWX,2022-09-03,58981,Scrambled eggs,O,16,16
34915,311,BWX,SFX,2022-09-04,53106,ASIAN VEGETARIAN MEAL,AV,1,1
34916,1271,ORX,PUX,2022-09-04,58563,Tomato and kale baked egg,E,4,0
34917,577,MIX,DEX,2022-09-06,61530,Impossible Meatball Bowl,V,5,2
34918,1412,ORX,IAX,2022-09-07,58574,Belgium waffle,WF,4,2
34919,2490,ORX,IAX,2022-09-16,58766,Gingerbread French Toast,FT,2,0
34920,2234,SLX,IAX,2022-09-16,61529,Zatar chicken,C,7,7
34921,2306,ORX,SEX,2022-09-20,60983,Zatar chicken,C,16,5
34922,2000,SFX,DEX,2022-09-21,60983,Zatar chicken,C,17,15
34923,2233,IAX,FLX,2022-09-22,61360,Brioche cheeseburger,B,3,0
34924,1934,SNX,ORX,2022-09-23,58981,Scrambled eggs,O,8,0
34925,2422,MCX,ORX,2022-09-24,58019,Belgium waffle,WF,8,0
34926,1212,DEX,PIX,2022-09-02,60987,Impossible Meatball Bowl,V,6,0
34927,303,DEX,SEX,2022-09-06,60549,Vegetarian chili and polenta cake,V,1,0
34928,1880,ORX,SJX,2022-09-09,58563,Tomato and kale baked egg,E,2,0
34929,2111,ORX,SMX,2022-09-12,60983,Zatar chicken,C,11,0
34930,2475,ORX,DEX,2022-09-13,58981,Scrambled eggs,O,28,13
34931,1684,DEX,MCX,2022-09-13,60987,Impossible Meatball Bowl,V,4,0
34932,1437,SLX,ORX,2022-09-15,61529,Zatar chicken,C,7,0
34933,677,EWX,AUX,2022-09-16,61529,Zatar chicken,C,5,4
34934,2415,DEX,SBX,2022-09-18,61530,Impossible Meatball Bowl,V,3,2
34935,1242,LAX,DEX,2022-09-18,61360,Brioche cheeseburger,B,1,0
34936,1896,IAX,PHX,2022-09-21,58272,Horchata steel cut oatmeal,OM,2,1
34937,1781,SFX,TPX,2022-09-22,58019,Belgium waffle,WF,10,0
34938,1226,DEX,PDX,2022-09-08,60983,Zatar chicken,C,11,9
34939,2313,DEX,ORX,2022-09-10,61360,Brioche cheeseburger,B,6,0
34940,1579,IAX,LAX,2022-09-16,60983,Zatar chicken,C,34,26
34941,632,IAX,BWX,2022-09-29,58272,Horchata steel cut oatmeal,OM,1,1
34942,1784,SFX,AUX,2022-09-29,58563,Tomato and kale baked eggwhite pastry with fire ro,E,4,4
34943,1558,TPX,ORX,2022-09-16,60983,Zatar chicken,C,12,0
34944,2317,ORX,SAX,2022-09-23,61360,Brioche cheeseburger,B,2,0
34945,677,EWX,AUX,2022-09-29,61360,Brioche cheeseburger,B,2,0
34946,327,IAX,SEX,2022-09-30,60987,Impossible Meatball Bowl,V,4,0
34947,2058,YVX,IAX,2022-09-30,60983,Zatar chicken,C,12,0
34948,1451,EWX,PBX,2022-09-05,60987,Impossible Meatball Bowl,V,8,4
34949,2046,DEX,TPX,2022-09-11,58019,Belgium waffle,WF,10,0
34950,2657,IAX,SNX,2022-09-01,60983,Zatar chicken,C,7,0
34951,1537,EWX,TPX,2022-09-04,60983,Zatar chicken,C,5,5
34952,776,DEX,MCX,2022-09-07,58019,Belgium waffle,WF,7,0
34953,784,LAX,IAX,2022-09-02,60987,Impossible Meatball Bowl,V,5,2
34954,1784,SFX,AUX,2022-09-03,61524,Scrambled eggs,O,5,4
34955,2392,ORX,LAX,2022-09-03,60983,Zatar chicken,C,8,0
34956,1709,DEX,PVX,2022-09-10,61524,Scrambled eggs,O,6,6
34957,2661,EWX,DEX,2022-09-13,60549,Vegetarian chili and polenta cake,V,2,1
34958,2657,IAX,SNX,2022-09-13,61529,Zatar chicken,C,6,3
34959,1170,ORX,COX,2022-09-16,61524,Scrambled eggs,O,4,4
34960,388,LAX,IAX,2022-09-20,60987,Impossible Meatball Bowl,V,14,5
34961,1898,LAX,ORX,2022-09-27,60983,Zatar chicken,C,11,0
34962,330,EWX,MCX,2022-09-30,60549,Vegetarian chili and polenta cake,V,1,0
34963,790,DEX,SNX,2022-09-11,58764,Mediterranean Falafel Bowl,V,2,0
34964,1125,DEX,SMX,2022-09-13,58981,Scrambled eggs,O,7,4
34965,1406,BZX,IAX,2022-09-18,60983,Zatar chicken,C,20,14
34966,1243,SAX,IAX,2022-09-19,58109,Chicken breast entree,C,10,10
34967,2053,ORX,DFX,2022-09-25,58019,Belgium waffle,WF,5,5
34968,648,DEX,LAX,2022-09-05,60987,Impossible Meatball Bowl,V,6,0
34969,548,IAX,SFX,2022-09-08,58563,Tomato and kale baked egg,E,4,0
34970,548,IAX,SFX,2022-09-09,58272,Horchata steel cut oatmeal,OM,2,2
34971,2293,EWX,DEX,2022-09-14,58019,Belgium waffle,WF,24,0
34972,1710,ORX,SAX,2022-09-15,58019,Belgium waffle,WF,8,0
34973,1221,BUX,DEX,2022-09-18,61529,Zatar chicken,C,7,6
34974,2456,ORX,JAX,2022-09-17,61360,Brioche cheeseburger,B,4,0
34975,2035,IAX,SFX,2022-09-19,60983,Zatar chicken,C,10,7
34976,1778,EWX,IAX,2022-09-23,60983,Zatar chicken,C,7,0
34977,2044,IAX,RTX,2022-09-09,58563,Tomato and kale baked egg,E,2,0
34978,1119,CUX,SFX,2022-09-09,58110,Vegetarian entree,V,8,5
34979,1680,SFX,CUX,2022-09-10,58019,Belgium waffle,WF,8,6
34980,1752,IAX,GUX,2022-09-15,58272,Horchata steel cut oatmeal,OM,2,0
34981,1048,DEX,FAX,2022-09-15,61360,Brioche cheeseburger,B,3,0
34982,422,IAX,SAX,2022-09-18,60983,Zatar chicken,C,9,4
34983,399,EWX,TPX,2022-09-19,60987,Impossible Meatball Bowl,V,6,0
34984,1046,DEX,IAX,2022-09-22,58563,Tomato and kale baked egg,E,4,0
34985,2650,ORX,LAX,2022-09-25,61360,Brioche cheeseburger,B,2,1
34986,334,BOX,LAX,2022-09-05,60983,Zatar chicken,C,11,12
34987,447,MCX,EWX,2022-09-12,60987,Impossible Meatball Bowl,V,6,0
34988,1246,EWX,MSX,2022-09-14,61530,Impossible Meatball Bowl,V,3,2
34989,2336,LAX,EWX,2022-09-15,50950,Butternut squash ravioli,P,5,0
34990,5389,DEX,TYX,2022-09-14,60985,Zatar chicken,C,7,7
34991,1945,ORX,PHX,2022-09-19,61530,Impossible Meatball Bowl,V,3,1
34992,1507,SFX,ORX,2022-09-27,60983,Zatar chicken,C,32,32
34993,474,DEX,PDX,2022-09-03,58764,Mediterranean Falafel Bowl,V,1,0
34994,1623,IAX,PVX,2022-09-05,61360,Brioche cheeseburger,B,2,0
34995,2465,SNX,ORX,2022-09-06,60983,Zatar chicken,C,10,7
34996,1845,IAX,IAX,2022-09-14,61530,Impossible Meatball Bowl,V,4,4
34997,2433,DEX,GRX,2022-09-25,60987,Impossible Meatball Bowl,V,7,4
34998,495,SNX,EWX,2022-09-27,58981,Scrambled eggs,O,6,0
34999,2483,SFX,HNX,2022-09-28,54759,Seared beef short rib,B,7,0
35000,1083,LAX,EWX,2022-09-30,15594,Vegetarian entree,VG,1,1
35001,670,EWX,AUX,2022-09-27,58574,Belgium waffle,WF,5,0
35002,1574,IAX,LAX,2022-09-28,58019,Belgium waffle,WF,6,6
35003,1064,EWX,MEX,2022-09-28,58019,Belgium waffle,WF,5,2
35004,1900,IAX,ORX,2022-09-15,61530,Impossible Meatball Bowl,V,4,2
35005,1941,CUX,IAX,2022-09-19,58110,Vegetarian entree,V,8,0
35006,1824,SFX,DEX,2022-09-20,61360,Brioche cheeseburger,B,2,0
35007,1681,LAX,IAX,2022-09-24,61360,Brioche cheeseburger,B,3,0
35008,1848,MIX,ORX,2022-09-28,58981,Scrambled eggs,O,6,4
35009,518,JFX,LAX,2022-09-10,58488,Tapas,O2,8,8
35010,1269,SAX,ORX,2022-09-19,61529,Zatar chicken,C,7,7
35011,1068,ORX,LAX,2022-09-24,61360,Brioche cheeseburger,B,2,0
35012,1513,IAX,LIX,2022-09-26,58563,Tomato and kale baked egg,E,1,0
35013,2095,IAX,LGX,2022-09-17,61360,Brioche cheeseburger,B,1,0
35014,1168,SAX,IAX,2022-09-19,60987,Impossible Meatball Bowl,V,8,0
35015,1973,ORX,SFX,2022-09-22,60983,Zatar chicken,C,10,0
35016,1739,IAX,LAX,2022-09-26,60987,Impossible Meatball Bowl,V,10,10
35017,2065,LGX,DEX,2022-09-29,61524,Scrambled eggs,O,6,3
35018,2381,ORX,DEX,2022-09-29,60983,Zatar chicken,C,14,0
35019,1187,DFX,ORX,2022-09-29,61529,Zatar chicken,C,7,6
35020,2296,ORX,YYX,2022-09-30,58272,Horchata steel cut oatmeal,OM,1,0
